blockNumber,txHash,token_symbols,token_addresses,pools,pool_addresses
16092758,0x0d66849c03a9bea63f053c2d41de9c13f129ad6c3c4a9a26bb98d5a6486d8edd,USDC WETH EURT RADIO,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xc581b735a1688071a1746c968e0798d642ede491 0x7a5d3a9dcd33cb8d527f7b5f96eb4fef43d55636,USDC-EURT-0.0005(usp3) WETH-EURT-0.0005(usp3),0x1754b94a3e63be72efe44a1828cd81c4782a46c4 0x1ae3b4cee159c2a75190d2f89d7fca249c5dad03
16092759,0x933e5dcfa9372f6c936c1a426c6c5f81794d423aa1c884735df9789728f0f19b,USDC HEX WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x2b591e99afe9f32eaa6214f7b7629768c40eeb39 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC-WETH-0.0005(usp3) HEX-WETH-0.003(usp3),0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640 0x9e0905249ceefffb9605e034b534544684a58be6
16092759,0xd1d74e6f37504ed347af5295d517824cec28318392a2c4f3e5f625572f3044e8,REV WETH,0x2ef52ed7de8c5ce03a4ef0efbe9b7450f2d7edc9 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,REV-WETH(usp2),0x16e1576d21dac49374daaec35e8145fce25be7de
16092761,0x16be92f24402b65efd758c11d9a293c1e6709482b10422d33d8674b085df52c6,BNT WETH REQ,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x8f8221afbb33998d8584a2b05749ba73c37a938a,REQ-WETH(usp2),0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad
16092765,0xe33b273d26cf8658cb469e2a65f79af40e7e418939a71c9893e83e2ead4a668b,USDC WETH agEUR,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x1a7e4e63778b4f12a199c062f3efdd288afcbce8,agEUR-USDC-0.0001(usp3) agEUR-WETH-0.0005(usp3) USDC-WETH-0.0001(usp3),0x735a26a57a0a0069dfabd41595a970faf5e1ee8b 0x8db1b906d47dfc1d84a87fc49bd0522e285b98b9 0xe0554a476a092703abdb3ef35c80e0d76d32939f
16092770,0x6a4988fdd6502dbd2cd238bd364ded6e7a34aa9206a81ac3650793afea1a285d,BNT WETH ZCN,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xb9ef770b6a5e12e45983c5d80545258aa38f3b78,ZCN-WETH(usp2),0xa6890ac41e3a99a427bef68398bf06119fb5e211
16092773,0xf4344f4a78aeac23bd7c525989fefd784e48090d4b69b51038adfa44c7b21688,FRAX USDC WETH SUSHI,0x853d955acef822db058eb8505911ed77f175b99e 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,FRAX-USDC-0.0001(usp3) SUSHI-FRAX(sush) SUSHI-WETH(sush) USDC-WETH-0.0005(usp3),0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d 0xe06f8d30ac334c857fc8c380c85969c150f38a6a 0x795065dcc9f64b5614c407a6efdc400da6221fb0 0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
16092773,0x9fa38e4601daa0204d36e5fa49eff52a3538342a67f2d76d1d8783ca9b7b50cb,WETH DAI REQ,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x6b175474e89094c44da98b954eedeac495271d0f 0x8f8221afbb33998d8584a2b05749ba73c37a938a,REQ-WETH(usp2) DAI-WETH-0.0005(usp3) DAI_20.00/USDC_18.46/WETH_15.38/REQ_46.15(blcr),0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad 0x60594a405d53811d3bc4766596efd80fd545a270 0x69d460e01070a7ba1bc363885bc8f4f0daa19bf5
16092779,0x0f1d5a4fad8713f29be013c3470b72ed5d3191409d1a7d24aad07c3ecd776db3,USDC BOND WETH OHM,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x0391d2021f89dc339f60fff84546ea23e337750f 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,BOND-USDC(usp2) USDC-WETH-0.0001(usp3),0x6591c4bcd6d7a1eb4e537da8b78676c1576ba244 0xe0554a476a092703abdb3ef35c80e0d76d32939f
16092785,0x596022fc1d0a55706c5686eae19d845ec983fab6a36594d232cc217d3f930036,BNT LINK WETH WBTC,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c 0x514910771af9ca656af840dff83e8264ecf986ca 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,LINK-WETH-0.003(usp3) WBTC-WETH-0.0005(usp3),0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8 0x4585fe77225b41b697c938b018e2ac67ac5a20c0
16092790,0xee2d889ac6d39ba0a291175fdb0e2b5db430f82e2dc781e2b74e810bd33c391a,HDRN HEX WETH,0x3819f64f282bf135d62168c1e513280daf905e06 0x2b591e99afe9f32eaa6214f7b7629768c40eeb39 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,HDRN-WETH-0.003(usp3) HEX-HDRN-0.010(usp3) HEX-WETH-0.003(usp3),0x78d4704c65dfd869f7f44d78c3fbbbdb5b412c71 0x4a97b4da0d43e1d36952e239cfda8922e8643931 0x9e0905249ceefffb9605e034b534544684a58be6
16092794,0xce41b4af932da725d50caee062e46c53228b4515a9979abed3e8ad40a29b92b6,WETH WBTC,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC-WETH-0.0005(usp3),0x4585fe77225b41b697c938b018e2ac67ac5a20c0
16092795,0xbc75f5b81608fc5e8dc156607f320d7357450473b6b1f498d24376072c49fb3c,USDC HDRN POLY,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x3819f64f282bf135d62168c1e513280daf905e06 0x9d93692e826a4bd9e903e2a27d7fbd1e116efdad,POLY-USDC-0.010(usp3) HDRN-USDC(usp2),0x39239531ccc461a4317c5525402a9f08da27a1a8 0x841bb1966c1d1b80634111691471c667e4c2bfe4
16092796,0x80061f990a9a0060b6948c11ab2ac6875fa574c6d801512bb4eb5608025fa577,MYST WETH,0x4cf89ca06ad997bc732dc876ed2a7f26a9e7f361 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,MYST-WETH(usp2) MYST-WETH-0.010(usp3),0x5c56bf84dcbb1d3f9646528a68520b7e21791ddd 0xbc844c2ecd719b8a9df3ede6a28c6bb06322b176
16092797,0x648d0212732d921db9b6b4de22f77cb52b8d33c1c63ec5b83a62466c60c6b3f0,FRAX Silo WETH DAI,0x853d955acef822db058eb8505911ed77f175b99e 0x6f80310ca7f2c654691d1383149fa1a57d8ab1f8 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x6b175474e89094c44da98b954eedeac495271d0f,DAI-WETH-0.0005(usp3) DAI-FRAX-0.0005(usp3),0x60594a405d53811d3bc4766596efd80fd545a270 0x97e7d56a0408570ba1a7852de36350f7713906ec
16092797,0xf79ceeea3bfc0e1fe48cd1f58d3476ac82d7796696fa3d5cfcfa94f0edd39ad9,USDC HDRN WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x3819f64f282bf135d62168c1e513280daf905e06 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC-WETH-0.0001(usp3) HDRN-WETH-0.003(usp3) HDRN-USDC(usp2),0xe0554a476a092703abdb3ef35c80e0d76d32939f 0x78d4704c65dfd869f7f44d78c3fbbbdb5b412c71 0x841bb1966c1d1b80634111691471c667e4c2bfe4
16092798,0x6efc84e79a6a8cd00d90f9c030cbfa7878fdaa4a23f62e2412340f561c01d0ba,OVR USDC WETH STG,0x21bfbda47a0b4b5b1248c767ee49f7caa9b23697 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,STG-WETH-0.003(usp3) OVR-WETH-0.010(usp3) OVR-WETH(usp2) USDC-WETH-0.0001(usp3),0x6ce6d6d40a4c4088309293b0582372a2e6bb632e 0xc3f6b81fb9e6db259272026601689e383f94c0b0 0x0b0d6c11d26b58cb25f59bd9b14190c8941e58fc 0xe0554a476a092703abdb3ef35c80e0d76d32939f
16092801,0xffc4e8f2b9f5035dbdaf265455c93cee09e579dd8797bf937b6f74828e2ed074,stETH WETH wstETH,0xae7ab96520de3a18e5e111b5eaab095312d7fe84 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,steth(curv),0xdc24316b9ae028f1497c275eb9192a3ea0f67022
16092809,0xa697ebc05b84b39707347fd9e3e30661252545aff1f29dca34d754fd52f3f258,BNT WETH ZCN,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xb9ef770b6a5e12e45983c5d80545258aa38f3b78,ZCN-WETH(usp2),0xa6890ac41e3a99a427bef68398bf06119fb5e211
16092826,0x9bf1fd557b1210ecdb366ccc4e03eb11ad25c146043d746864e1de3bdbadf170,WETH REEF,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xfe3e6a25e6b192a42a44ecddcd13796471735acf,WETH-REEF(usp2) WETH-REEF-0.010(usp3),0x7937619a9bd1234a303e4fe752b8d4f37d40e20c 0x52414c8b908e9a75c3c8704b2ae5e39ab7156c05
16092827,0xb90468e1b25b791d53c865cbdc8ae9139354e8d8f7fb9dd58ca60bd80246a95a,RDN WETH,0x255aa6df07540cb5d3d297f0d0d4d84cb52bc8e6 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,RDN-WETH-0.010(usp3) RDN-WETH(usp2),0xe72f726853ab33e966408b8693268e438584f860 0x4c95840bb3ce1d717138b3376473f2c021d7bc64
16092856,0x0c073385384ff66bde706a50cbdd55917d9972a75036d65b3a370af82a101482,WETH DAI OHM,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x6b175474e89094c44da98b954eedeac495271d0f 0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,SLP(crm) OHM-DAI(sush) UNI-V2(mkr),0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f 0x055475920a8c93cffb64d039a8205f7acc7722d3 0xa478c2975ab1ea89e8196811f51a7b7ade33eb11
16092857,0x5eb12438e101815a719d98087804b57fbfadb94332913bf2b7a784a2e25d3085,THE WETH,0x0cba60ca5ef4d42f92a5070a8fedd13be93e2861 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,THE-WETH(usp2) THE-WETH-0.010(usp3),0xf29450019834d7874b4e306275c4334326ac27f1 0x3abb02fb560b07488e264a8e5934b1258503680d
16092863,0x1acec3ef8508cf7e584f210b9c8c14fba11c3b2d752cbf49cfa2c0c28289697c,BONE WETH,0x9813037ee2218799597d83d4a5b6f3b6778218d9 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BONE-WETH-0.003(usp3),0xb011e4eb4111ef00b620a5ed195836dcd69db1ff
16092865,0xb6ca94da0f9897995292cfbded0abbe2e084d5c27e5c506fa746c9f750ab3926,UST UST WETH,0xa693b19d2931d498c5b318df961919bb4aee87a5 0xa47c8bf37f92abed4a126bda807a7b7498661acd 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,UST-WETH(sush) UST-WETH(sush) UST-UST-0.010(usp3),0x9a0cc6791a5409ce3547f1f1d00e058c79d0a72c 0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b 0xc90ea5fa2d3eacbd63ae9e37c80a5772e57785b6
16092865,0xb743543f7d978d5315e70f34ca9ae07e66abe2e09eec4bb7080268432c91d597,UST WETH MIR,0xa47c8bf37f92abed4a126bda807a7b7498661acd 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x09a3ecafa817268f77be1283176b946c4ff2e608,MIR-UST(usp2) MIR-WETH(usp2) UST-WETH-0.003(usp3),0x87da823b6fc8eb8575a235a824690fda94674c88 0x57ab5aeb8bac2586a0d437163c3eb844246336ce 0xf6c6ac7d03699dd6d139826ce88c690bbc7d71d8
16092870,0xe6c96d1a0c178f767cd52476d86e5f00d7e8cf7a4fb064d184429d9261b92f7c,UST WETH,0xa47c8bf37f92abed4a126bda807a7b7498661acd 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,UST-WETH(sush) UST-WETH(usp2),0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b 0xc628da629c615909c961b1c69c3bcac0c3fad8a9
16092872,0x9e9d7b5157984c8face812c47eb398551a0412793bdd9cb10d39594111553c84,1INCH ICHI WETH wNXM,0x111111111117dc0aa78b770fa6a738034120c302 0x111111517e4929d3dcbdfa7cce55d30d4b6bc4d6 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x0d438f3b5175bebc262bf23753c1e53d03432bde,wNXM-ICHI-0.003(usp3) 1INCH-ICHI-0.003(usp3) wNXM-WETH(usp2) 1INCH-WETH-0.003(usp3),0x96467eae14bf1da07b5fedd07b2a4030b8f1481d 0x8c5220cd975daeaf7733e1cac88804c95e1c9803 0x23bff8ca20aac06efdf23cee3b8ae296a30dfd27 0xd35efae4097d005720608eaf37e42a5936c94b44
16092875,0x95dc159ded9c847dfaf292babce305d5bfe669d0f7c43f8664c0f715b3d3de81,BNT LINK WETH WBTC,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c 0x514910771af9ca656af840dff83e8264ecf986ca 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,LINK-WETH-0.003(usp3) (curv),0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8 0xd51a44d3fae010294c616388b506acda1bfaae46
16092880,0xffabe72f245b3422f09e07edf3365137c4d75b3fb056a570c377e44f4d23f263,TYRANT WETH,0x8ee325ae3e54e83956ef2d5952d3c8bc1fa6ec27 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,TYRANT-WETH(usp2) TYRANT-WETH-0.010(usp3),0x3af73bb96b335fc0fd2c4cf39ce95f3ff8c8de66 0x301f3bf35ed8572f53fbcfb81eda3daff96a827d
16092887,0x22cd6c2eb78e10f8c2884f895eb112ea3cd2a322d06a52a6ab38eeb585b82fb9,PLSD USDC HDRN HEX WETH,0x34f0915a5f15a66eba86f6a58be1a471fb7836a7 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x3819f64f282bf135d62168c1e513280daf905e06 0x2b591e99afe9f32eaa6214f7b7629768c40eeb39 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,HDRN-USDC(usp2) HEX-PLSD-0.010(usp3) HEX-HDRN-0.010(usp3) HEX-WETH(usp2) PLSD-WETH-0.003(usp3) HEX-USDC-0.003(usp3) HDRN-WETH-0.003(usp3) HEX-WETH-0.003(usp3) HEX-HDRN(usp2),0x841bb1966c1d1b80634111691471c667e4c2bfe4 0x3311bf503b5cd93fdb37776cb22dd47b75bf5a28 0x4a97b4da0d43e1d36952e239cfda8922e8643931 0x55d5c232d921b9eaa6b37b5845e439acd04b4dba 0xf6e21e21cb48e1ab575c58d526110f736cd33066 0x69d91b94f0aaf8e8a2586909fa77a5c2c89818d5 0x78d4704c65dfd869f7f44d78c3fbbbdb5b412c71 0x9e0905249ceefffb9605e034b534544684a58be6 0x035a397725d3c9fc5ddd3e56066b7b64c749014e
16092887,0x6318e417865f8c30c6d5fd0510079cba641faa3c17c16927da3333e4f4bc6cab,ETHM WETH,0xfd957f21bd95e723645c07c48a2d8acb8ffb3794 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH-ETHM(usp2),0xfeeed96fdcaa5632c7def0bc18c483f1d9f6079b
16092887,0xaf05846376a58b582995a2e32fea1ba01c9224928c1d9eb03ffe91a5b001e8bb,HEX WETH DBI,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x2de509bf0014ddf697b220be628213034d320ece,DBI-WETH(usp2) HEX-DBI-0.010(usp3) HEX-WETH-0.003(usp3),0xdedf7b429c3a23b1b243a7348934745772b50c84 0xd1b20f2a76015f702a544a7c13b5ca2ac12c7bff 0x9e0905249ceefffb9605e034b534544684a58be6
16092887,0x5712e2353892eda899e6af0c5980f97887d921914dc0543ee781bd72469329ef,HEX WETH DBI,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x2de509bf0014ddf697b220be628213034d320ece,DBI-WETH-0.010(usp3) HEX-DBI-0.010(usp3) HEX-WETH-0.003(usp3),0x2ca1d6950182d28434f89a719ed9e915b8c417b5 0xd1b20f2a76015f702a544a7c13b5ca2ac12c7bff 0x9e0905249ceefffb9605e034b534544684a58be6
16092888,0x8142304b2c515511c526cd1ef42e295310b17d2a6c74049b3214deb346b0fba6,BNT STATE WETH DAI OHM ZCN INJ,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c 0x00c2999c8b2adf4abc835cc63209533973718eb1 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x6b175474e89094c44da98b954eedeac495271d0f 0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5 0xb9ef770b6a5e12e45983c5d80545258aa38f3b78 0xe28b3b32b6c345a34ff64674606124dd5aceca30,ZCN-WETH(usp2) WETH-INJ(sush) OHM-DAI(sush) STATE-WETH(usp2) WETH-INJ-0.003(usp3) BNT-WETH(usp2) STATE-WETH(sush),0xa6890ac41e3a99a427bef68398bf06119fb5e211 0xfb3cd0b8a5371fe93ef92e3988d30df7931e2820 0x055475920a8c93cffb64d039a8205f7acc7722d3 0xd34d4916440dba56a5719af981e646d69c9cec0d 0x6c063a6e8cd45869b5eb75291e65a3de298f3aa8 0x3fd4cf9303c4bc9e13772618828712c8eac7dd2f 0x1da92f6a396eeb104ad13743486b450bd8b96e62
16092888,0x9bba5f1bb9ab30f623541933fee7199cb89b48c5b8fa84a850e18e2aaa1cee92,USDC HDRN HEX,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x3819f64f282bf135d62168c1e513280daf905e06 0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,HEX-USDC-0.003(usp3) HDRN-USDC-0.010(usp3) HEX-HDRN-0.010(usp3),0x69d91b94f0aaf8e8a2586909fa77a5c2c89818d5 0xe859041c9c6d70177f83de991b9d757e13cea26e 0x4a97b4da0d43e1d36952e239cfda8922e8643931
16092890,0x7fd50d7404b3aea17387c78e6547a1c4c04df2daea8503596acb4de368934c9c,LUNA WETH,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH-LUNA(usp2),0x60a39010e4892b862d1bb6bdde908215ac5af6f3
16092892,0xea629c95cc43229db47f6d31b324b93d7dc9731a04ce3865cb604a5653de6894,BNT LINK WETH,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c 0x514910771af9ca656af840dff83e8264ecf986ca 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,LINK-WETH-0.003(usp3),0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8
16092894,0xe7b649e1d0e2b0eefbb4c99916d2523da4d6d3b85bfa4ba9962f13ea33aeeff2,BNT LINK WETH,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c 0x514910771af9ca656af840dff83e8264ecf986ca 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,LINK-WETH-0.003(usp3),0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8
16092897,0x5f33b26f006ffa143cb4ded4fe6bd701d4948b9e17be26f7295fda73cc24b8b6,BNT LINK WETH,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c 0x514910771af9ca656af840dff83e8264ecf986ca 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,LINK-WETH-0.003(usp3),0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8
16092898,0x7bc45bc920cd98754e51b63b7aad592db3462e1456b5a4c8d835715974054f7c,FRAX WETH SDL,0x853d955acef822db058eb8505911ed77f175b99e 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xf1dc500fde233a4055e25e5bbf516372bc4f6871,WETH-SDL(sush) FRAX-WETH-0.003(usp3),0x0c6f06b32e6ae0c110861b8607e67da594781961 0x92c7b5ce4cb0e5483f3365c1449f21578ee9f21a
16092903,0x557d6230e22a94087e19f49851ef4f7bb3444e0cc3234ab1b596d8f2ac3cd370,GRT WETH,0xc944e90c64b2c07662a292be6244bdf05cda44a7 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH-GRT(sush) WETH-GRT-0.003(usp3),0x7b504a15ef05f4eed1c07208c5815c49022a0c19 0x0e2c4be9f3408e5b1ff631576d946eb8c224b5ed
16092904,0x8529ef8d9df6c735dc4a916694b6fe9bb7361399d20e85584ddfa6aa83fc19b3,USDC WBTC BAND WETH USDT,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599 0xba11d00c5f74255f56a5e366f4f77f5a186d7f55 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xdac17f958d2ee523a2206206994597c13d831ec7,WBTC_25/WETH_22.50/AAVE_12.50/LINK_10/REN_10/BAND_10/BAL_10(blcr) WBTC-USDT-0.003(usp3) BAND-WETH(sush) USDC-WETH-0.0001(usp3),0x49ff149d649769033d43783e7456f626862cd160 0x9db9e0e53058c89e5b94e29621a205198648425b 0xa75f7c2f025f470355515482bde9efa8153536a8 0xe0554a476a092703abdb3ef35c80e0d76d32939f
16092904,0xc26b4afc7949640d72e1e45cfb2501219582760e9be9b7d26497efc24d9f7c13,USDC WETH BAND,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,WBTC_25/WETH_22.50/AAVE_12.50/LINK_10/REN_10/BAND_10/BAL_10(blcr) USDC-WETH-0.0001(usp3) BAND-WETH(sush) USDC-WETH-0.0005(usp3),0x49ff149d649769033d43783e7456f626862cd160 0xe0554a476a092703abdb3ef35c80e0d76d32939f 0xa75f7c2f025f470355515482bde9efa8153536a8 0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
16092904,0x101784e9d17c5c1612a4b6738649a9ea1752b3fe30a1c9fba745d931a29fdc25,WETH BAND,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,WBTC_25/WETH_22.50/AAVE_12.50/LINK_10/REN_10/BAND_10/BAL_10(blcr) BAND-WETH(sush),0x49ff149d649769033d43783e7456f626862cd160 0xa75f7c2f025f470355515482bde9efa8153536a8
16092904,0x31f342d79718b27b615b2250d8458c6b1f54e26b9d3d404c12a6b7e57824f4df,WETH BAND,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,BAND-WETH-0.003(usp3) BAND-WETH(sush),0xc5003f495a5072a81771ef8aa38c6302f45f0ace 0xa75f7c2f025f470355515482bde9efa8153536a8
16092905,0x10ee95e19b442d50558de1e00e03e3699ad9aac51b699287bafa2acfe830740f,TYRANT WETH,0x8ee325ae3e54e83956ef2d5952d3c8bc1fa6ec27 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,TYRANT-WETH(usp2) TYRANT-WETH-0.010(usp3),0x3af73bb96b335fc0fd2c4cf39ce95f3ff8c8de66 0x301f3bf35ed8572f53fbcfb81eda3daff96a827d
16092905,0x55cf9cc6af0fc07f6d4330f047c85769dd008bdd158975dc51eeffbd72f02751,WETH BAND,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,BAND-WETH(usp2) BAND-WETH(sush),0xf421c3f2e695c2d4c0765379ccace8ade4a480d9 0xa75f7c2f025f470355515482bde9efa8153536a8
16092905,0x64b4aa301b3563db39c8de1b6fb09f44b4b231c2d8cb7da953e44074409f856a,WETH BAND,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,BAND-WETH(usp2) WBTC_25/WETH_22.50/AAVE_12.50/LINK_10/REN_10/BAND_10/BAL_10(blcr),0xf421c3f2e695c2d4c0765379ccace8ade4a480d9 0x49ff149d649769033d43783e7456f626862cd160
16092905,0xd970017f7a800909a80d6bb9a12184116e0873b156ceb2f30567027fb66ff7ca,WETH BAND,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,BAND-WETH(usp2) WBTC_25/WETH_22.50/AAVE_12.50/LINK_10/REN_10/BAND_10/BAL_10(blcr),0xf421c3f2e695c2d4c0765379ccace8ade4a480d9 0x49ff149d649769033d43783e7456f626862cd160
16092905,0xc42b01381ef702e6dddf128b1a65bc08f12b59417dddb1da10340de0b0e2fa5b,WETH BAND,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,WBTC_25/WETH_22.50/AAVE_12.50/LINK_10/REN_10/BAND_10/BAL_10(blcr) BAND-WETH(sush),0x49ff149d649769033d43783e7456f626862cd160 0xa75f7c2f025f470355515482bde9efa8153536a8
16092906,0x1ce687bcc8ba5f74f567ffa3cd01539cfdcef11a4a582f132d2af1a8db871380,WETH AAVE,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,AAVE_80/WETH_20(blcr) WBTC_25/WETH_22.50/AAVE_12.50/LINK_10/REN_10/BAND_10/BAL_10(blcr),0xc697051d1c6296c24ae3bcef39aca743861d9a81 0x49ff149d649769033d43783e7456f626862cd160
16092906,0xbea634c93b8f7e221a806324ca1603f0d817243ae6c5aa00f63812b95e87668d,WBTC WETH BAND,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,WBTC_25/WETH_22.50/AAVE_12.50/LINK_10/REN_10/BAND_10/BAL_10(blcr) BAND-WETH(sush) WBTC-WETH-0.0005(usp3),0x49ff149d649769033d43783e7456f626862cd160 0xa75f7c2f025f470355515482bde9efa8153536a8 0x4585fe77225b41b697c938b018e2ac67ac5a20c0
16092906,0x43a5ba730e5e3b3e5dcb6b56c5a98406d9647998a4913b16cb62ffbeecd05c09,WETH BAND,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,BAND-WETH-0.003(usp3) BAND-WETH(sush),0xc5003f495a5072a81771ef8aa38c6302f45f0ace 0xa75f7c2f025f470355515482bde9efa8153536a8
